SR,SR_ref
"GROSS N, 2014, J RES MARK ENTREP","HOFER C, 1992, ENTREPRENEURSHIP THEORY AND PRACTICE"
"GROSS N, 2014, J RES MARK ENTREP","HOGARTH-SCOTT S, 1996, MARETING INTELLIGENC"
"GROSS N, 2014, J RES MARK ENTREP","HOLT DB, 1995, J CONSUM RES"
"GROSS N, 2014, J RES MARK ENTREP","HOMBURG C, 2000, J ACAD MARKET SCI"
"GROSS N, 2014, J RES MARK ENTREP","HOPWOOD ANTHONYG, 1994, ACCOUNTING SOCIAL I"
"GROSS N, 2014, J RES MARK ENTREP","HUNT SD, 1994, EUR J MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","HUSSERL E, 1954, CRISIS EUROPEAN SCI"
"GROSS N, 2014, J RES MARK ENTREP","JARVENTIE-THESLEFF R, 2011, SCAND J MANAG"
"GROSS N, 2014, J RES MARK ENTREP","JARZABKOWSKI P, 2004, ORGAN STUD"
"GROSS N, 2014, J RES MARK ENTREP","JARZABKOWSKI P, 2002, J MANAGE STUD"
"GROSS N, 2014, J RES MARK ENTREP","JONES R, 2011, INT SMALL BUS J"
"GROSS N, 2014, J RES MARK ENTREP","JONES R, 2009, J RES MARK ENTREP"
"GROSS N, 2014, J RES MARK ENTREP","KATES S, 2004, EUROPEAN JOURNAL OF MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","KETSDEVRIES MFR, 1977, J MANAGE STUD"
"GROSS N, 2014, J RES MARK ENTREP","KIRZNER IM, 1997, J ECON LIT"
"GROSS N, 2014, J RES MARK ENTREP","KOHLI AK, 1990, J MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","KOTLER P, 1967, MARKETING MANAGEMENT"
"GROSS N, 2014, J RES MARK ENTREP","KROHMER H, 2002, J BUS RES"
"GROSS N, 2014, J RES MARK ENTREP","LACHMAN LM, 1986, THE MARKET AS ECONOMIC PROCESS"
"GROSS N, 2014, J RES MARK ENTREP","LAVE J, 1990, SITUATED LEARNING LE"
"GROSS N, 2014, J RES MARK ENTREP","LE MEUNIER-FITZHUGH K, 2007, EUR J MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","LEHMAN DONALD R, 1997, REFLECTIONS ON THE FUTURES OF MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","LEVI-STRAUSS C, 1957, PRINCIPLE RECIPROCIT"
"GROSS N, 2014, J RES MARK ENTREP","LEVI-STRAUSS CLAUDE, 1963, TOTEMISM"
"GROSS N, 2014, J RES MARK ENTREP","LEVITT T, 1960, HARVARD BUS REV"
"GROSS N, 2014, J RES MARK ENTREP","LINDGREEN A, 2004, MARK INTELL PLAN"
"GROSS N, 2014, J RES MARK ENTREP","LOASBY BJ, 1986, EC PROCESS"
"GROSS N, 2014, J RES MARK ENTREP","LOASBY BJ, 1999, KNOWLEDGE I EVOLUTIO"
"GROSS N, 2014, J RES MARK ENTREP","LOUNSBURY M, 2007, ORGAN STUD"
"GROSS N, 2014, J RES MARK ENTREP","MARTIN DM, 2009, QUAL MARK RES"
"GROSS N, 2014, J RES MARK ENTREP","MCCARTHY EDMUNDJEROME, 1964, BASIC MARKETING MANA"
"GROSS N, 2014, J RES MARK ENTREP","MCCOLE P, 2004, MARK INTELL PLAN"
"GROSS N, 2014, J RES MARK ENTREP","MCKENNA R, 1991, HARVARD BUS REV"
"GROSS N, 2014, J RES MARK ENTREP","MILES MP, 2006, EUR J MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","MILES MORGANP, 1991, ENTREPRENEURSHIP THEORY AND PRACTICE"
"GROSS N, 2014, J RES MARK ENTREP","MILLER D, 1984, ORGANIZATIONS: A QUANTUM VIEW"
"GROSS N, 2014, J RES MARK ENTREP","MOLLER K, 1999, IND MARKET MANAG"
"GROSS N, 2014, J RES MARK ENTREP","MORGAN D, 1991, J MANAGE STUD"
"GROSS N, 2014, J RES MARK ENTREP","MORRIS M, 1995, EUROPEAN JOURNAL O FMARKETING"
"GROSS N, 2014, J RES MARK ENTREP","MORRIS MH, 1987, J BUS VENTURING"
"GROSS N, 2014, J RES MARK ENTREP","MORRIS MH, 2002, J MARKET THEORY PRAC"
"GROSS N, 2014, J RES MARK ENTREP","MORRISH S C, 2009, ICSB WORLD C SEOUL"
"GROSS N, 2014, J RES MARK ENTREP","MORRISH S C, 2009, POWER MORE PORTFOLIO"
"GROSS N, 2014, J RES MARK ENTREP","MORRISH SC, 2010, J STRATEG MARK"
"GROSS N, 2014, J RES MARK ENTREP","MURRAY J, 1981, INDUSTRIAL MARKETING MANAGEMENT"
"GROSS N, 2014, J RES MARK ENTREP","MURRAY J, 2002, EUROPEAN JOURNAL OF MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","ORLIKOWSKI WJ, 2000, ORGAN SCI"
"GROSS N, 2014, J RES MARK ENTREP","PETER JP, 1981, J MARKETING RES"
"GROSS N, 2014, J RES MARK ENTREP","PETTIGREW SF, 2000, ADV CONSUM RES"
"GROSS N, 2014, J RES MARK ENTREP","PIERCY NIGEL, 1986, J MARKET MANAG"
"GROSS N, 2014, J RES MARK ENTREP","PITSIS TS, 2003, ORGAN SCI"
"GROSS N, 2014, J RES MARK ENTREP","RAE D, 2004, J SMALL BUS ENTERP D"
"GROSS N, 2014, J RES MARK ENTREP","RASCHE A, 2009, ORGAN STUD"
"GROSS N, 2014, J RES MARK ENTREP","READ S, 2005, J PRIV EQUITY"
"GROSS N, 2014, J RES MARK ENTREP","RECKWITZ A, 2002, EUR J SOC THEORY"
"GROSS N, 2014, J RES MARK ENTREP","ROBERTSON PL, 2001, MANAG DECIS ECON"
"GROSS N, 2014, J RES MARK ENTREP","ROUZIES D, 2005, J PERS SELL SALES M"
"GROSS N, 2014, J RES MARK ENTREP","SARASVATHY SD, 2001, ACAD MANAGE REV"
"GROSS N, 2014, J RES MARK ENTREP","SAUSSURE FD, 1974, COURSE GEN LINGUISTI"
"GROSS N, 2014, J RES MARK ENTREP","SCHATZKI TR, 2001, PRACTICE TURN CONT T"
"GROSS N, 2014, J RES MARK ENTREP","SCHUMPETER JA, 1934, THEORY EC DEV ENQUIR"
"GROSS N, 2014, J RES MARK ENTREP","SCHUMPETER JOSEPHA, 1962, CAPITALISM SOCIALISM"
"GROSS N, 2014, J RES MARK ENTREP","SCHUTZ A, 1967, THE PHENOMENOLOGY OF THE SOCIAL WORLD"
"GROSS N, 2014, J RES MARK ENTREP","SCHWARTZ R G, 2010, CHARL SUMM FUT RES M"
"GROSS N, 2014, J RES MARK ENTREP","SHACKLE GLS, 1969, DECISION ORDER TIME"
"GROSS N, 2014, J RES MARK ENTREP","SHACKLE GL S, 1979, IMAGINATION NATURE C"
"GROSS N, 2014, J RES MARK ENTREP","SIU WS, 2004, ENTREP REGION DEV"
"GROSS N, 2014, J RES MARK ENTREP","SKALEN P, 2011, SCAND J MANAG"
"GROSS N, 2014, J RES MARK ENTREP","SRIVASTAVA RK, 1999, J MARKETING"
"GROSS N, 2014, J RES MARK ENTREP","STEVENSON HH, 1990, STRATEGIC MANAGE J"
"GROSS N, 2014, J RES MARK ENTREP","TAYLOR C, 1985, PHILOS HUMAN SCI P 2"
"GROSS N, 2014, J RES MARK ENTREP","TRONDSEN T J, 2001, 17 IMP C OSL NORW"
"GROSS N, 2014, J RES MARK ENTREP","TYEBIEE TT, 1983, HARVARD BUS REV"
"GROSS N, 2014, J RES MARK ENTREP","VON HAYEK F A, 1945, AM ECON REV"
"GROSS N, 2014, J RES MARK ENTREP","VON KOSKULL C, 2011, SCAND J MANAG"
"GROSS N, 2014, J RES MARK ENTREP","WEBSTER FE, 2005, MIT SLOAN MANAGE REV"
"GROSS N, 2014, J RES MARK ENTREP","WENGER E, 2009, COMMUNITIES PRACTICE"
"GROSS N, 2014, J RES MARK ENTREP","WHITTINGTON R, 1996, LONG RANGE PLANN"
"GROSS N, 2014, J RES MARK ENTREP","WHITTINGTON R, 2002, KEY NOTE PRESENTATIO"
"GROSS N, 2014, J RES MARK ENTREP","WHITTINGTON R, 2007, ORGAN STUD"
"GROSS N, 2014, J RES MARK ENTREP","WHITTINGTON R, 2006, ORGAN STUD"
"GROSS N, 2014, J RES MARK ENTREP","WILLS G, 1971, IND MARKET MANAG"
"GROSS N, 2014, J RES MARK ENTREP","ZONTANOS G, 2004, QUALITATIVE MARKETING RESEARCH: AN INTERNATIONAL JOURNAL"
"GROSS N, 2014, J RES MARK ENTREP","ZWICK DETLEV, 2011, INSIDE MARKETING PRA"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","ABU-RUMMAN A, 2021, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","AMADASUN DOE, 2022, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","AMADASUN EOD, 2020, THE INFLUENCE OF MARKET-DRIVEN STRATEGIES AND ACCESS TO FINANCE ON COMPETITIVE GROWTH OF SMALL AND MEDIUM-SIZED ENTERPRISES IN SELECTED DISTRICTS OF LESOTHO'"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","AMEEN N, 2021, COMPUT HUM BEHAV"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","ASAD MR, 2023, J PIONEER MED SCI"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","AYINADDIS SG, 2023, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","BALAZ V, 2023, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","BARTLETT MS, 1954, J ROY STAT SOC B"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","BATISA S, 2019, INTERNATIONAL JOURNAL OF RESEARCH IN BUSINESS STUDIES AND MANAGEMENT"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","CHENUOS NK, 2015, EUR J BUS MANAGE"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","COLLINSON E, 2001, MANAGEMENT DECISION"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","CRESWELL JW, 2014, ESEARCH DESIGN: QUALITATIVE"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","ERESIA-EKE CE, 2019, SO AFR J ENTREP SMAL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","FEENEY J, 2019, CURR OPIN PSYCHOL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","GOVERNMENT OF LESOTHO (GOL), 2016, THE FINSCOPE MSME SURVEY LESOTHO 2015"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","GOVERNMENT OF LESOTHO (GOL), 2024, BTI 2024 COUNTRY REPORT LESOTHO"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","GUJARATI DN, 2012, BASIC ECONOMETRICS"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","HAIR JF, 2014, A PRIMER ON PARTIAL LEAST SQUARES STRUCTURAL EQUATION MODELLING (PLSSEM)"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","HAIR JF JR, 2017, J ADVERTISING"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","HE XH, 2018, TOUR MANAG PERSPECT"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","HIZARCI-PAYNE AK, 2021, BUS STRATEG ENVIRON"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","JANET M, 2014, EUROPEAN J BUSINESS"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","KASSA E T, 2021, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","KIRZNER I, 1993, THE MEANING OF THE MARKET PROCESS: ESSAYS IN THE DEVELOPMENT OF MODERN AUSTRIAN ECONOMICS"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","KIYABO K, 2020, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","KREITERLING C, 2023, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","LO SM, 2018, J CLEAN PROD"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","MADZIMURE J, 2019, SO AFR J ENTREP SMAL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","MASHAVIRA N, 2021, SO AFR J ENTREP SMAL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","MERESSA HA, 2020, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","MISHRIF A, 2023, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","MUNYANYI W, 2021, SO AFR J ENTREP SMAL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","OGUNDARE JA, 2024, SO AFR J ENTREP SMAL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","RAMIREZ RG, 2014, J BUSINESS EC"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","SENDAWULA K, 2023, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","SNYMAN A, 2024, SO AFR J ENTREP SMAL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","TADESSE MC, 2020, EUROPEAN JOURNAL OF BUSINESS AND MANAGEMENT"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","TEKA BM, 2022, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","TEKELE A A, 2019, INTERNATIONAL JOURNAL OF RESEARCH IN BUSINESS STUDIES AND MANAGEMENT"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","VAN BINH TU, 2023, INFORMATION SERVICES & USE"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","VENTER E, 2021, SO AFR J ENTREP SMAL"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","VU PM, 2023, JOURNAL OF INNOVATION AND ENTREPRENEURSHIP"
"AMADASUN OED, 2025, SO AFR J ENTREP SMAL","ZHENG CC, 2020, ENTREP THEORY PRACT"
"BRUCE HL, 2023, J MARKET MANAG-UK","ABRAMS LS, 2010, QUALITATIVE SOCIAL WORK"
"BRUCE HL, 2023, J MARKET MANAG-UK","ACCENTURE, 2021, LIF REIM MAPP MOT MA"
"BRUCE HL, 2023, J MARKET MANAG-UK","AHL H, 2006, ENTREP THEORY PRACT"
"BRUCE HL, 2023, J MARKET MANAG-UK","ALTINAY L, 2022, J SERV MARK"
"BRUCE HL, 2023, J MARKET MANAG-UK","ANNA AL, 2000, J BUS VENTURING"
"BRUCE HL, 2023, J MARKET MANAG-UK","ATUAHENE-GIMA K, 2004, J MARKETING"
"BRUCE HL, 2023, J MARKET MANAG-UK","BEN-HAFAIEDH C, 2022, INT SMALL BUS J-RES"
"BRUCE HL, 2023, J MARKET MANAG-UK","BERGH P, 2011, INT ENTREP MANAG J"
"BRUCE HL, 2023, J MARKET MANAG-UK","BLACKMORE C, 2010, SOCIAL LEARNING SYSTEMS AND COMMUNITIES OF PRACTICE"
"BRUCE HL, 2023, J MARKET MANAG-UK","BOCCONCELLI R, 2018, INT J MANAG REV"
"BRUCE HL, 2023, J MARKET MANAG-UK","BUDGE ALAN, 2008, INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP AND SMALL BUSINESS"
"BRUCE HL, 2023, J MARKET MANAG-UK","BUSENITZ LW, 2003, J MANAGE"
"BRUCE HL, 2023, J MARKET MANAG-UK","CAO GM, 2019, IND MARKET MANAG"
"BRUCE HL, 2023, J MARKET MANAG-UK","CASSELL C, 2004, ESSENTIAL GUIDE QUAL"
"BRUCE HL, 2023, J MARKET MANAG-UK","CENTRAL STATISTICS OFFICE, 2019, BUS IR SMALL MED ENT"
"BRUCE HL, 2023, J MARKET MANAG-UK","CHALLAGALLA G, 2014, J MARKETING"
"BRUCE HL, 2023, J MARKET MANAG-UK","CHAROENSUKMONGKOL P, 2022, MANAG RES REV"
"BRUCE HL, 2023, J MARKET MANAG-UK","CHNG DHM, 2015, J ACAD MARKET SCI"
"BRUCE HL, 2023, J MARKET MANAG-UK","CLARKIN JE, 2005, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","COOMBS WT, 2018, J INT MANAG"
"BRUCE HL, 2023, J MARKET MANAG-UK","COONEY TM, 2005, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","CORBIN J, 1990, Z SOZIOL"
"BRUCE HL, 2023, J MARKET MANAG-UK","COWLING M, 2020, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","DELGADO J, 2021, EUROPEAN JOURNAL OF NATURAL SCIENCES AND MEDICINE"
"BRUCE HL, 2023, J MARKET MANAG-UK","DENG W, 2021, GEND MANAG"
"BRUCE HL, 2023, J MARKET MANAG-UK","DIMOV D, 2007, ENTREP THEORY PRACT"
"BRUCE HL, 2023, J MARKET MANAG-UK","DODD SD, 2007, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","DOERN R, 2016, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","DONTHU N, 2020, J BUS RES"
"BRUCE HL, 2023, J MARKET MANAG-UK","EVANS V, 2019, ENCYCLOPEDIA OF THE UN SUSTAINABLE DEVELOPMENT GOALS"
"BRUCE HL, 2023, J MARKET MANAG-UK","FERREIRA CC, 2019, J MARKET MANAG-UK"
"BRUCE HL, 2023, J MARKET MANAG-UK","GACHAGO D, 2021, INT J ACAD DEV"
"BRUCE HL, 2023, J MARKET MANAG-UK","GALKINA T, 2022, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","GILMORE A, 2011, J RES MARK ENTREP"
"BRUCE HL, 2023, J MARKET MANAG-UK","GLASER B, 1967, DISCOV GROUNDED THEO"
"BRUCE HL, 2023, J MARKET MANAG-UK","GRANOVETTER MS, 1973, AM J SOCIOL"
"BRUCE HL, 2023, J MARKET MANAG-UK","HAMDAN N H, 2021, JOURNAL OF GLOBAL BUSINESS AND SOCIAL ENTREPRENEURSHIP"
"BRUCE HL, 2023, J MARKET MANAG-UK","HERBANE B, 2013, J CONTING CRISIS MAN"
"BRUCE HL, 2023, J MARKET MANAG-UK","HILLS GE, 2008, J SMALL BUS MANAGE"
"BRUCE HL, 2023, J MARKET MANAG-UK","HOLDER MD, 2009, J HEALTH PSYCHOL"
"BRUCE HL, 2023, J MARKET MANAG-UK","HUGHES KD, 2022, JOURNAL OF SMALL BUSINESS & ENTREPRENEURSHIP"
"BRUCE HL, 2023, J MARKET MANAG-UK","HUTTON G, 2021, 06152 HOUS COMM LIB"
"BRUCE HL, 2023, J MARKET MANAG-UK","IONITA D, 2012, MANAGEMENT MARKETING"
"BRUCE HL, 2023, J MARKET MANAG-UK","IRVINE W, 2004, INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOUR AND RESEARCH"
"BRUCE HL, 2023, J MARKET MANAG-UK","JACK S, 2010, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","JISR RANA E, 2014, INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP AND SMALL BUSINESS"
"BRUCE HL, 2023, J MARKET MANAG-UK","JONES R, 2011, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","JOSHI A, 2014, HARVARD BUS REV"
"BRUCE HL, 2023, J MARKET MANAG-UK","KAUFMANN PJ, 1999, J BUS VENTURING"
"BRUCE HL, 2023, J MARKET MANAG-UK","KEININGHAM T, 2020, J BUS RES"
"BRUCE HL, 2023, J MARKET MANAG-UK","KHURANA I, 2022, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","KUSA R, 2022, J BUS RES"
"BRUCE HL, 2023, J MARKET MANAG-UK","LAM W, 2015, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","LASKOVAIA A, 2019, ENTREP REGION DEV"
"BRUCE HL, 2023, J MARKET MANAG-UK","LASKOVAIA A, 2017, SMALL BUS ECON"
"BRUCE HL, 2023, J MARKET MANAG-UK","LAZAGA MKG, 2019, AM J ROENTGENOL"
"BRUCE HL, 2023, J MARKET MANAG-UK","LEFEBVRE V, 2015, ENTREP REGION DEV"
"BRUCE HL, 2023, J MARKET MANAG-UK","LEHMAN K, 2020, HDB ENTREPRENEURSHIP"
"BRUCE HL, 2023, J MARKET MANAG-UK","LESSER EL, 2001, IBM SYST J"
"BRUCE HL, 2023, J MARKET MANAG-UK","LEWIS KV, 2015, J SMALL BUS MANAGE"
"BRUCE HL, 2023, J MARKET MANAG-UK","LIBERMAN-YACONI L, 2010, J SMALL BUS MANAGE"
"BRUCE HL, 2023, J MARKET MANAG-UK","MANOLOVA TS, 2020, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","MARPSAT M, 2010, METHODOLOGICAL INNOVATIONS ONLINE"
"BRUCE HL, 2023, J MARKET MANAG-UK","MAXFIELD S, 2010, GEND MANAG"
"BRUCE HL, 2023, J MARKET MANAG-UK","MCLAUGHLAN T, 2021, INT J INF LEARN TECH"
"BRUCE HL, 2023, J MARKET MANAG-UK","MCQUIRTER R, 2020, BROCK EDUC"
"BRUCE HL, 2023, J MARKET MANAG-UK","MEAD T, 2021, SUSTAINABILITY-BASEL"
"BRUCE HL, 2023, J MARKET MANAG-UK","MELO FELIPE LUIZ NEVES BEZERRA DE, 2019, BBR"
"BRUCE HL, 2023, J MARKET MANAG-UK","MILES M, 2015, J STRATEG MARK"
"BRUCE HL, 2023, J MARKET MANAG-UK","MINELLO ALESSANDRA, 2020, NATURE"
"BRUCE HL, 2023, J MARKET MANAG-UK","MORRISH SC, 2020, J BUS RES"
"BRUCE HL, 2023, J MARKET MANAG-UK","NEWMAN A, 2022, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","OECD, 2019, OECD SME ENTR OUTL"
"BRUCE HL, 2023, J MARKET MANAG-UK","OECD, 2021, FRONT DIG LEARN BRID"
"BRUCE HL, 2023, J MARKET MANAG-UK","OECD, 2020, WOM COR FIGHT COVID"
"BRUCE HL, 2023, J MARKET MANAG-UK","OGBOR JO, 2000, J MANAGE STUD"
"BRUCE HL, 2023, J MARKET MANAG-UK","PANAGIOTOPOULOS P, 2015, INT J INFORM MANAGE"
"BRUCE HL, 2023, J MARKET MANAG-UK","PATTON M Q, 2002, QUALITATIVE RES EVAL"
"BRUCE HL, 2023, J MARKET MANAG-UK","PATZELT H, 2021, ENTREP THEORY PRACT"
"BRUCE HL, 2023, J MARKET MANAG-UK","RATTEN V, 2021, J BUS RES"
"BRUCE HL, 2023, J MARKET MANAG-UK","READ S, 2009, J MARKETING"
"BRUCE HL, 2023, J MARKET MANAG-UK","REICH RB, 1987, HARVARD BUS REV"
"BRUCE HL, 2023, J MARKET MANAG-UK","REYMEN IMMJ, 2015, STRATEG ENTREP J"
"BRUCE HL, 2023, J MARKET MANAG-UK","RUNYAN RC, 2006, JOURNAL OF CONTINGENCIES CRISIS MANAGEMENT"
"BRUCE HL, 2023, J MARKET MANAG-UK","SADIKU-DUSHI N, 2019, J BUS RES"
"BRUCE HL, 2023, J MARKET MANAG-UK","SANCHO NB, 2021, CHILD YOUTH SERV REV"
"BRUCE HL, 2023, J MARKET MANAG-UK","SARASVATHY S D, 2009, EFFECTUATION ELEMENT"
"BRUCE HL, 2023, J MARKET MANAG-UK","SARASVATHY SD, 2005, SCAND J MANAG"
"BRUCE HL, 2023, J MARKET MANAG-UK","SARASVATHY SD, 2001, ACAD MANAGE REV"
"BRUCE HL, 2023, J MARKET MANAG-UK","SCHJOEDT L, 2009, MANAGEMENT RESEARCH REVIEW"
"BRUCE HL, 2023, J MARKET MANAG-UK","SHEPHERD DA, 2015, J MANAGE"
"BRUCE HL, 2023, J MARKET MANAG-UK","SHIROKOVA G, 2020, STRATEG ENTREP J"
"BRUCE HL, 2023, J MARKET MANAG-UK","SMALLBONE D, 2012, INT SMALL BUS J"
"BRUCE HL, 2023, J MARKET MANAG-UK","STATISTA, 2022, RET E COMM SAL WORLD"
"BRUCE HL, 2023, J MARKET MANAG-UK","STEPHENS S, 2021, IR J MANAG"
"BRUCE HL, 2023, J MARKET MANAG-UK","STEPHENS S, 2021, INT J GEND ENTREP"
"BRUCE HL, 2023, J MARKET MANAG-UK","THORNBERG R, 2014, THE SAGE HANDBOOK OF QUALITATIVE DATA ANALYSIS"
"BRUCE HL, 2023, J MARKET MANAG-UK","TYRVAINEN O, 2019, JOURNAL OF CUSTOMER BEHAVIOUR"
"BRUCE HL, 2023, J MARKET MANAG-UK","UN WOMEN, 2020, UN SECR GEN POL BRIE"
"BRUCE HL, 2023, J MARKET MANAG-UK","UNIVERSITI MALAYSIA SABAH MALAYSIA, 2020, J ECON BUS"
"BRUCE HL, 2023, J MARKET MANAG-UK","VINCENT LAMARRE P, 2020, NATURE INDEX"
"BRUCE HL, 2023, J MARKET MANAG-UK","WENGER E, 2002, CULTIVATING COMMUNIT"
"BRUCE HL, 2023, J MARKET MANAG-UK","WENGER EC, 2000, HARVARD BUS REV"
"BRUCE HL, 2023, J MARKET MANAG-UK","WIERENGA B, 2011, INT J RES MARK"
"BRUCE HL, 2023, J MARKET MANAG-UK","WORLD ECONOMIC FORUM, 2020, OUR REC COR CRIS MUS"
"BRUCE HL, 2023, J MARKET MANAG-UK","YAN J, 2016, INT ENTREP MANAG J"
"BRUCE HL, 2023, J MARKET MANAG-UK","YOUNG KA, 2017, INT J DISAST RISK RE"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","AAKER JL, 1997, J MARKETING RES"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","AHUJA RD, 2007, J CONSUM MARK"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BARON RA, 2004, OPPORTUNITY IDENTIFICATION AND ENTREPRENEURIAL BEHAVIOUR"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BERG H, 2002, EVOLUTION GRUNDUNGSU"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BERNECKER M, 2002, ONLINE MARKETING INS"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BJERKE B, 2002, ENTREPRENEURIAL MARK"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BLIEMEL F, 2002, ECRM"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BOULDING W, 2005, J MARKETING"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BROCK WA, 1989, SMALL BUS ECON"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BRUDERL J, 1990, ADMIN SCI QUART"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","BURGEL O, 2000, J INT MARKETING"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","CARR PATRICIA, 2000, AGE ENTERPRISE EMERG"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","CARREE M A, 2000, HDB ENTREPRENEURSHIP"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","CARSON D, 1998, J PRODUCTS BRAND MAN"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","CARSON D, 1995, MARKETING AND ENTREPRENEURSHIP IN SMES - AN INNOVATIVE APPROACH"
"SCHMENGLER K, 2010, INT J ENTREP VENTUR","CHELL E, 2001, ENTREPRENEURSHIP: GLOBALIZATION"
